"","id","date","tavg"
"18643","RSM00028552",2003-01-17,-35
"18644","RSM00028552",2003-01-18,-13
"18645","RSM00028552",2003-01-19,-66
"18646","RSM00028552",2003-01-20,-11
"18647","RSM00028552",2003-01-21,-68
"18648","RSM00028552",2003-01-22,-205
"18649","RSM00028552",2003-01-23,-218
"18650","RSM00028552",2003-01-24,-123
"18651","RSM00028552",2003-01-25,-110
"18652","RSM00028552",2003-01-26,-166
"18653","RSM00028552",2003-01-27,-137
"18654","RSM00028552",2003-01-28,-123
"18655","RSM00028552",2003-01-29,-80
"18656","RSM00028552",2003-01-30,-63
"18657","RSM00028552",2003-01-31,-53
"18658","RSM00028552",2003-02-01,-15
"18659","RSM00028552",2003-02-02,-54
"18660","RSM00028552",2003-02-03,-62
"18661","RSM00028552",2003-02-04,-111
"18662","RSM00028552",2003-02-05,-154
"18663","RSM00028552",2003-02-06,-161
"18664","RSM00028552",2003-02-07,-201
"18665","RSM00028552",2003-02-08,-234
"18666","RSM00028552",2003-02-09,-214
"18667","RSM00028552",2003-02-10,-191
"18668","RSM00028552",2003-02-11,-192
"18669","RSM00028552",2003-02-12,-204
"18670","RSM00028552",2003-02-13,-147
"18671","RSM00028552",2003-02-14,-130
"18672","RSM00028552",2003-02-15,-129
"18673","RSM00028552",2003-02-16,-235
"18674","RSM00028552",2003-02-17,-271
"18675","RSM00028552",2003-02-18,-223
"18676","RSM00028552",2003-02-19,-159
"18677","RSM00028552",2003-02-20,-164
"18678","RSM00028552",2003-02-21,-189
"18679","RSM00028552",2003-02-22,-98
"18680","RSM00028552",2003-02-23,-61
"18681","RSM00028552",2003-02-24,-132
"18682","RSM00028552",2003-02-25,-122
"18683","RSM00028552",2003-02-26,-64
"18684","RSM00028552",2003-02-27,-141
"18685","RSM00028552",2003-02-28,-143
"18686","RSM00028552",2003-03-01,-85
"18687","RSM00028552",2003-03-02,-91
"18688","RSM00028552",2003-03-03,-86
"18689","RSM00028552",2003-03-04,-138
"18690","RSM00028552",2003-03-05,-99
"18691","RSM00028552",2003-03-06,-104
"18692","RSM00028552",2003-03-07,-96
"18693","RSM00028552",2003-03-08,-83
"18694","RSM00028552",2003-03-09,-45
"18695","RSM00028552",2003-03-10,-40
"18696","RSM00028552",2003-03-11,-49
"18697","RSM00028552",2003-03-12,-50
"18698","RSM00028552",2003-03-13,-88
"18699","RSM00028552",2003-03-14,-95
"18700","RSM00028552",2003-03-15,-74
"18701","RSM00028552",2003-03-16,-45
"18702","RSM00028552",2003-03-17,-93
"18703","RSM00028552",2003-03-18,-65
"18704","RSM00028552",2003-03-19,-51
"18705","RSM00028552",2003-03-20,-35
"18706","RSM00028552",2003-03-21,-51
"18707","RSM00028552",2003-03-22,-50
"18708","RSM00028552",2003-03-23,-31
"18709","RSM00028552",2003-03-24,-5
"18710","RSM00028552",2003-03-25,-45
"18711","RSM00028552",2003-03-26,-34
"18712","RSM00028552",2003-03-27,-56
"18713","RSM00028552",2003-03-28,-18
"18714","RSM00028552",2003-03-29,8
"18715","RSM00028552",2003-03-30,11
"18716","RSM00028552",2003-03-31,-16
"18717","RSM00028552",2003-04-01,35
"18718","RSM00028552",2003-04-02,35
"18719","RSM00028552",2003-04-03,11
"18720","RSM00028552",2003-04-04,-9
"18721","RSM00028552",2003-04-05,-13
"18722","RSM00028552",2003-04-06,11
"18723","RSM00028552",2003-04-07,28
"18724","RSM00028552",2003-04-08,41
"18725","RSM00028552",2003-04-09,42
"18726","RSM00028552",2003-04-10,49
"18727","RSM00028552",2003-04-11,79
"18728","RSM00028552",2003-04-12,71
"18729","RSM00028552",2003-04-13,-5
"18730","RSM00028552",2003-04-14,-28
"18731","RSM00028552",2003-04-15,-4
"18732","RSM00028552",2003-04-16,18
"18733","RSM00028552",2003-04-17,50
"18734","RSM00028552",2003-04-18,61
"18735","RSM00028552",2003-04-19,55
"18736","RSM00028552",2003-04-20,74
"18737","RSM00028552",2003-04-21,90
"18738","RSM00028552",2003-04-22,106
"18739","RSM00028552",2003-04-23,107
"18740","RSM00028552",2003-04-24,101
"18741","RSM00028552",2003-04-25,86
"18742","RSM00028552",2003-04-26,120
"18743","RSM00028552",2003-04-27,96
"18744","RSM00028552",2003-04-28,0
"18745","RSM00028552",2003-04-29,29
"18746","RSM00028552",2003-04-30,71
"18747","RSM00028552",2003-05-01,93
"18748","RSM00028552",2003-05-02,84
"18749","RSM00028552",2003-05-03,101
"18750","RSM00028552",2003-05-04,107
"18751","RSM00028552",2003-05-05,98
"18752","RSM00028552",2003-05-06,105
"18753","RSM00028552",2003-05-07,133
"18754","RSM00028552",2003-05-08,141
"18755","RSM00028552",2003-05-09,175
"18756","RSM00028552",2003-05-10,168
"18757","RSM00028552",2003-05-11,178
"18758","RSM00028552",2003-05-12,171
"18759","RSM00028552",2003-05-13,202
"18760","RSM00028552",2003-05-14,152
"18761","RSM00028552",2003-05-15,96
"18762","RSM00028552",2003-05-16,111
"18763","RSM00028552",2003-05-17,153
"18764","RSM00028552",2003-05-18,151
"18765","RSM00028552",2003-05-19,161
"18766","RSM00028552",2003-05-20,156
"18767","RSM00028552",2003-05-21,150
"18768","RSM00028552",2003-05-22,166
"18769","RSM00028552",2003-05-23,185
"18770","RSM00028552",2003-05-24,209
"18771","RSM00028552",2003-05-25,171
"18772","RSM00028552",2003-05-26,144
"18773","RSM00028552",2003-05-27,99
"18774","RSM00028552",2003-05-28,111
"18775","RSM00028552",2003-05-29,179
"18776","RSM00028552",2003-05-30,154
"18777","RSM00028552",2003-05-31,123
"18778","RSM00028552",2003-06-01,105
"18779","RSM00028552",2003-06-02,170
"18780","RSM00028552",2003-06-03,184
"18781","RSM00028552",2003-06-04,181
"18782","RSM00028552",2003-06-05,133
"18783","RSM00028552",2003-06-06,114
"18784","RSM00028552",2003-06-07,88
"18785","RSM00028552",2003-06-08,98
"18786","RSM00028552",2003-06-09,110
"18787","RSM00028552",2003-06-10,137
"18788","RSM00028552",2003-06-11,176
"18789","RSM00028552",2003-06-12,163
"18790","RSM00028552",2003-06-13,114
"18791","RSM00028552",2003-06-14,125
"18792","RSM00028552",2003-06-15,170
"18793","RSM00028552",2003-06-16,151
"18794","RSM00028552",2003-06-17,158
"18795","RSM00028552",2003-06-18,157
"18796","RSM00028552",2003-06-19,181
"18797","RSM00028552",2003-06-20,163
"18798","RSM00028552",2003-06-21,134
"18799","RSM00028552",2003-06-22,159
"18800","RSM00028552",2003-06-23,198
"18801","RSM00028552",2003-06-24,192
"18802","RSM00028552",2003-06-25,216
"18803","RSM00028552",2003-06-26,223
"18804","RSM00028552",2003-06-27,232
"18805","RSM00028552",2003-06-28,226
"18806","RSM00028552",2003-06-29,231
"18807","RSM00028552",2003-06-30,242
"18808","RSM00028552",2003-07-01,239
"18809","RSM00028552",2003-07-02,236
"18810","RSM00028552",2003-07-03,221
"18811","RSM00028552",2003-07-04,190
"18812","RSM00028552",2003-07-05,206
"18813","RSM00028552",2003-07-06,229
"18814","RSM00028552",2003-07-07,201
"18815","RSM00028552",2003-07-08,214
"18816","RSM00028552",2003-07-09,231
"18817","RSM00028552",2003-07-10,180
"18818","RSM00028552",2003-07-11,160
"18819","RSM00028552",2003-07-12,164
"18820","RSM00028552",2003-07-13,179
"18821","RSM00028552",2003-07-14,172
"18822","RSM00028552",2003-07-15,143
"18823","RSM00028552",2003-07-16,153
"18824","RSM00028552",2003-07-17,180
"18825","RSM00028552",2003-07-18,195
"18826","RSM00028552",2003-07-19,206
"18827","RSM00028552",2003-07-20,160
"18828","RSM00028552",2003-07-21,137
"18829","RSM00028552",2003-07-22,152
"18830","RSM00028552",2003-07-23,187
"18831","RSM00028552",2003-07-24,169
"18832","RSM00028552",2003-07-25,183
"18833","RSM00028552",2003-07-26,193
"18834","RSM00028552",2003-07-27,201
"18835","RSM00028552",2003-07-28,217
"18836","RSM00028552",2003-07-29,212
"18837","RSM00028552",2003-07-30,160
"18838","RSM00028552",2003-07-31,150
"18839","RSM00028552",2003-08-01,171
"18840","RSM00028552",2003-08-02,181
"18841","RSM00028552",2003-08-03,183
"18842","RSM00028552",2003-08-04,201
"18843","RSM00028552",2003-08-05,217
"18844","RSM00028552",2003-08-06,237
"18845","RSM00028552",2003-08-07,253
"18846","RSM00028552",2003-08-08,258
"18847","RSM00028552",2003-08-09,256
"18848","RSM00028552",2003-08-10,254
"18849","RSM00028552",2003-08-11,268
"18850","RSM00028552",2003-08-12,267
"18851","RSM00028552",2003-08-13,241
"18852","RSM00028552",2003-08-14,231
"18853","RSM00028552",2003-08-15,214
"18854","RSM00028552",2003-08-16,210
"18855","RSM00028552",2003-08-17,205
"18856","RSM00028552",2003-08-18,222
"18857","RSM00028552",2003-08-19,196
"18858","RSM00028552",2003-08-20,193
"18859","RSM00028552",2003-08-21,208
"18860","RSM00028552",2003-08-22,219
"18861","RSM00028552",2003-08-23,203
"18862","RSM00028552",2003-08-24,200
"18863","RSM00028552",2003-08-25,214
"18864","RSM00028552",2003-08-26,214
"18865","RSM00028552",2003-08-27,228
"18866","RSM00028552",2003-08-28,229
"18867","RSM00028552",2003-08-29,217
"18868","RSM00028552",2003-08-30,169
"18869","RSM00028552",2003-08-31,148
"18870","RSM00028552",2003-09-01,199
"18871","RSM00028552",2003-09-02,201
"18872","RSM00028552",2003-09-03,243
"18873","RSM00028552",2003-09-04,202
"18874","RSM00028552",2003-09-05,144
"18875","RSM00028552",2003-09-06,199
"18876","RSM00028552",2003-09-07,252
"18877","RSM00028552",2003-09-08,156
"18878","RSM00028552",2003-09-09,119
"18879","RSM00028552",2003-09-10,90
"18880","RSM00028552",2003-09-11,83
"18881","RSM00028552",2003-09-12,88
"18882","RSM00028552",2003-09-13,82
"18883","RSM00028552",2003-09-14,113
"18884","RSM00028552",2003-09-15,81
"18885","RSM00028552",2003-09-16,136
"18886","RSM00028552",2003-09-17,161
"18887","RSM00028552",2003-09-18,154
"18888","RSM00028552",2003-09-19,107
"18889","RSM00028552",2003-09-20,129
"18890","RSM00028552",2003-09-21,113
"18891","RSM00028552",2003-09-22,38
"18892","RSM00028552",2003-09-23,48
"18893","RSM00028552",2003-09-24,62
"18894","RSM00028552",2003-09-25,44
"18895","RSM00028552",2003-09-26,85
"18896","RSM00028552",2003-09-27,117
"18897","RSM00028552",2003-09-28,78
"18898","RSM00028552",2003-09-29,63
"18899","RSM00028552",2003-09-30,94
"18900","RSM00028552",2003-10-01,121
"18901","RSM00028552",2003-10-02,118
"18902","RSM00028552",2003-10-03,113
"18903","RSM00028552",2003-10-04,90
"18904","RSM00028552",2003-10-05,77
"18905","RSM00028552",2003-10-06,69
"18906","RSM00028552",2003-10-07,56
"18907","RSM00028552",2003-10-08,112
"18908","RSM00028552",2003-10-09,126
"18909","RSM00028552",2003-10-10,94
"18910","RSM00028552",2003-10-11,95
"18911","RSM00028552",2003-10-12,123
"18912","RSM00028552",2003-10-13,68
"18913","RSM00028552",2003-10-14,67
"18914","RSM00028552",2003-10-15,64
"18915","RSM00028552",2003-10-16,91
"18916","RSM00028552",2003-10-17,40
"18917","RSM00028552",2003-10-18,43
"18918","RSM00028552",2003-10-19,43
"18919","RSM00028552",2003-10-20,34
"18920","RSM00028552",2003-10-21,15
"18921","RSM00028552",2003-10-22,50
"18922","RSM00028552",2003-10-23,41
"18923","RSM00028552",2003-10-24,-33
"18924","RSM00028552",2003-10-25,-39
"18925","RSM00028552",2003-10-26,-17
"18926","RSM00028552",2003-10-27,-23
"18927","RSM00028552",2003-10-28,-41
"18928","RSM00028552",2003-10-29,-22
"18929","RSM00028552",2003-10-30,1
"18930","RSM00028552",2003-10-31,13
"18931","RSM00028552",2003-11-01,-9
"18932","RSM00028552",2003-11-02,-2
"18933","RSM00028552",2003-11-03,-60
"18934","RSM00028552",2003-11-04,-82
"18935","RSM00028552",2003-11-05,-79
"18936","RSM00028552",2003-11-06,-52
"18937","RSM00028552",2003-11-07,1
"18938","RSM00028552",2003-11-08,-21
"18939","RSM00028552",2003-11-09,-33
"18940","RSM00028552",2003-11-10,-22
"18941","RSM00028552",2003-11-11,0
"18942","RSM00028552",2003-11-12,-49
"18943","RSM00028552",2003-11-13,-33
"18944","RSM00028552",2003-11-14,-34
"18945","RSM00028552",2003-11-15,-93
"18946","RSM00028552",2003-11-16,-101
"18947","RSM00028552",2003-11-17,-146
"18948","RSM00028552",2003-11-18,-116
"18949","RSM00028552",2003-11-19,-67
"18950","RSM00028552",2003-11-20,-63
"18951","RSM00028552",2003-11-21,-136
"18952","RSM00028552",2003-11-22,-149
"18953","RSM00028552",2003-11-23,-101
"18954","RSM00028552",2003-11-24,-136
"18955","RSM00028552",2003-11-25,-180
"18956","RSM00028552",2003-11-26,-87
"18957","RSM00028552",2003-11-27,-60
"18958","RSM00028552",2003-11-28,-130
"18959","RSM00028552",2003-11-29,-81
"18960","RSM00028552",2003-11-30,-50
"18961","RSM00028552",2003-12-01,-18
"18962","RSM00028552",2003-12-02,-22
"18963","RSM00028552",2003-12-03,-17
"18964","RSM00028552",2003-12-04,-20
"18965","RSM00028552",2003-12-05,-54
"18966","RSM00028552",2003-12-06,-75
"18967","RSM00028552",2003-12-07,-22
"18968","RSM00028552",2003-12-08,15
"18969","RSM00028552",2003-12-09,-59
"18970","RSM00028552",2003-12-10,-76
"18971","RSM00028552",2003-12-11,-131
"18972","RSM00028552",2003-12-12,-69
"18973","RSM00028552",2003-12-13,-82
"18974","RSM00028552",2003-12-14,-32
"18975","RSM00028552",2003-12-15,-72
"18976","RSM00028552",2003-12-16,-50
"18977","RSM00028552",2003-12-17,-66
"18978","RSM00028552",2003-12-18,-73
"18979","RSM00028552",2003-12-19,-72
"18980","RSM00028552",2003-12-20,-96
"18981","RSM00028552",2003-12-21,-75
"18982","RSM00028552",2003-12-22,-78
"18983","RSM00028552",2003-12-23,-31
"18984","RSM00028552",2003-12-24,-30
"18985","RSM00028552",2003-12-25,-86
"18986","RSM00028552",2003-12-26,-122
"18987","RSM00028552",2003-12-27,-68
"18988","RSM00028552",2003-12-28,-74
"18989","RSM00028552",2003-12-29,-50
"18990","RSM00028552",2003-12-30,-54
"18991","RSM00028552",2003-12-31,-33
"18992","RSM00028552",2004-01-01,-18
"18993","RSM00028552",2004-01-02,-69
"18994","RSM00028552",2004-01-03,-104
"18995","RSM00028552",2004-01-04,-84
"18996","RSM00028552",2004-01-05,-135
"18997","RSM00028552",2004-01-06,-93
"18998","RSM00028552",2004-01-07,-93
"18999","RSM00028552",2004-01-08,-130
"19000","RSM00028552",2004-01-09,-199
"19001","RSM00028552",2004-01-10,-137
"19002","RSM00028552",2004-01-11,-106
"19003","RSM00028552",2004-01-12,-145
"19004","RSM00028552",2004-01-13,-139
"19005","RSM00028552",2004-01-14,-116
"19006","RSM00028552",2004-01-15,-185
"19007","RSM00028552",2004-01-16,-189
"19008","RSM00028552",2004-01-17,-187
"19009","RSM00028552",2004-01-18,-99
"19010","RSM00028552",2004-01-19,-53
"19011","RSM00028552",2004-01-20,-115
"19012","RSM00028552",2004-01-21,-91
"19013","RSM00028552",2004-01-22,-44
"19014","RSM00028552",2004-01-23,-65
"19015","RSM00028552",2004-01-24,-120
"19016","RSM00028552",2004-01-25,-88
"19017","RSM00028552",2004-01-26,-101
"19018","RSM00028552",2004-01-27,-115
"19019","RSM00028552",2004-01-28,-65
"19020","RSM00028552",2004-01-29,-124
"19021","RSM00028552",2004-01-30,-153
"19022","RSM00028552",2004-01-31,-140
"19023","RSM00028552",2004-02-01,-103
"19024","RSM00028552",2004-02-02,-114
"19025","RSM00028552",2004-02-03,-69
"19026","RSM00028552",2004-02-04,-132
"19027","RSM00028552",2004-02-05,-156
"19028","RSM00028552",2004-02-06,-168
"19029","RSM00028552",2004-02-07,-123
"19030","RSM00028552",2004-02-08,-75
"19031","RSM00028552",2004-02-09,-37
"19032","RSM00028552",2004-02-10,-54
"19033","RSM00028552",2004-02-11,-108
"19034","RSM00028552",2004-02-12,-111
"19035","RSM00028552",2004-02-13,-111
"19036","RSM00028552",2004-02-14,-83
"19037","RSM00028552",2004-02-15,-111
"19038","RSM00028552",2004-02-16,-191
"19039","RSM00028552",2004-02-17,-239
"19040","RSM00028552",2004-02-18,-232
"19041","RSM00028552",2004-02-19,-183
"19042","RSM00028552",2004-02-20,-246
"19043","RSM00028552",2004-02-21,-210
"19044","RSM00028552",2004-02-22,-55
"19045","RSM00028552",2004-02-23,-54
"19046","RSM00028552",2004-02-24,-12
"19047","RSM00028552",2004-02-25,-25
"19048","RSM00028552",2004-02-26,-52
"19049","RSM00028552",2004-02-27,5
"19050","RSM00028552",2004-02-28,12
"19051","RSM00028552",2004-02-29,-4
"19052","RSM00028552",2004-03-01,-23
"19053","RSM00028552",2004-03-02,-37
"19054","RSM00028552",2004-03-03,-36
"19055","RSM00028552",2004-03-04,-26
"19056","RSM00028552",2004-03-05,-48
"19057","RSM00028552",2004-03-06,12
"19058","RSM00028552",2004-03-07,-62
"19059","RSM00028552",2004-03-08,-72
"19060","RSM00028552",2004-03-09,-54
"19061","RSM00028552",2004-03-10,-59
"19062","RSM00028552",2004-03-11,-41
"19063","RSM00028552",2004-03-12,-96
"19064","RSM00028552",2004-03-13,-159
"19065","RSM00028552",2004-03-14,-122
"19066","RSM00028552",2004-03-15,-72
"19067","RSM00028552",2004-03-16,-33
"19068","RSM00028552",2004-03-17,-53
"19069","RSM00028552",2004-03-18,-52
"19070","RSM00028552",2004-03-19,-8
"19071","RSM00028552",2004-03-20,-4
"19072","RSM00028552",2004-03-21,5
"19073","RSM00028552",2004-03-22,-13
"19074","RSM00028552",2004-03-23,-37
"19075","RSM00028552",2004-03-24,-114
"19076","RSM00028552",2004-03-25,-115
"19077","RSM00028552",2004-03-26,-97
"19078","RSM00028552",2004-03-27,-74
"19079","RSM00028552",2004-03-28,10
"19080","RSM00028552",2004-03-29,31
"19081","RSM00028552",2004-03-30,36
"19082","RSM00028552",2004-03-31,4
"19083","RSM00028552",2004-04-01,17
"19084","RSM00028552",2004-04-02,-10
"19085","RSM00028552",2004-04-03,-7
"19086","RSM00028552",2004-04-04,50
"19087","RSM00028552",2004-04-05,-18
"19088","RSM00028552",2004-04-06,-40
"19089","RSM00028552",2004-04-07,-24
"19090","RSM00028552",2004-04-08,-47
"19091","RSM00028552",2004-04-09,-40
"19092","RSM00028552",2004-04-10,4
"19093","RSM00028552",2004-04-11,45
"19094","RSM00028552",2004-04-12,52
"19095","RSM00028552",2004-04-13,22
"19096","RSM00028552",2004-04-14,23
"19097","RSM00028552",2004-04-15,-15
"19098","RSM00028552",2004-04-16,2
"19099","RSM00028552",2004-04-17,25
"19100","RSM00028552",2004-04-18,-6
"19101","RSM00028552",2004-04-19,36
"19102","RSM00028552",2004-04-20,21
"19103","RSM00028552",2004-04-21,9
"19104","RSM00028552",2004-04-22,21
"19105","RSM00028552",2004-04-23,26
"19106","RSM00028552",2004-04-24,5
"19107","RSM00028552",2004-04-25,-24
"19108","RSM00028552",2004-04-26,-18
"19109","RSM00028552",2004-04-27,9
"19110","RSM00028552",2004-04-28,41
"19111","RSM00028552",2004-04-29,81
"19112","RSM00028552",2004-04-30,102
"19113","RSM00028552",2004-05-01,168
"19114","RSM00028552",2004-05-02,177
"19115","RSM00028552",2004-05-03,176
"19116","RSM00028552",2004-05-04,89
"19117","RSM00028552",2004-05-05,39
"19118","RSM00028552",2004-05-06,49
"19119","RSM00028552",2004-05-07,59
"19120","RSM00028552",2004-05-08,130
"19121","RSM00028552",2004-05-09,117
"19122","RSM00028552",2004-05-10,184
"19123","RSM00028552",2004-05-11,205
"19124","RSM00028552",2004-05-12,207
"19125","RSM00028552",2004-05-13,228
"19126","RSM00028552",2004-05-14,252
"19127","RSM00028552",2004-05-15,279
"19128","RSM00028552",2004-05-16,246
"19129","RSM00028552",2004-05-17,268
"19130","RSM00028552",2004-05-18,180
"19131","RSM00028552",2004-05-19,103
"19132","RSM00028552",2004-05-20,142
"19133","RSM00028552",2004-05-21,159
"19134","RSM00028552",2004-05-22,161
"19135","RSM00028552",2004-05-23,126
"19136","RSM00028552",2004-05-24,147
"19137","RSM00028552",2004-05-25,150
"19138","RSM00028552",2004-05-26,173
"19139","RSM00028552",2004-05-27,199
"19140","RSM00028552",2004-05-28,208
"19141","RSM00028552",2004-05-29,222
"19142","RSM00028552",2004-05-30,197
"19143","RSM00028552",2004-05-31,182
"19144","RSM00028552",2004-06-01,232
"19145","RSM00028552",2004-06-02,257
"19146","RSM00028552",2004-06-03,238
"19147","RSM00028552",2004-06-04,194
"19148","RSM00028552",2004-06-05,89
"19149","RSM00028552",2004-06-06,71
"19150","RSM00028552",2004-06-07,115
"19151","RSM00028552",2004-06-08,173
"19152","RSM00028552",2004-06-09,186
"19153","RSM00028552",2004-06-10,206
"19154","RSM00028552",2004-06-11,246
"19155","RSM00028552",2004-06-12,242
"19156","RSM00028552",2004-06-13,159
"19157","RSM00028552",2004-06-14,129
"19158","RSM00028552",2004-06-15,152
"19159","RSM00028552",2004-06-16,134
"19160","RSM00028552",2004-06-17,188
"19161","RSM00028552",2004-06-18,239
"19162","RSM00028552",2004-06-19,181
"19163","RSM00028552",2004-06-20,173
"19164","RSM00028552",2004-06-21,178
"19165","RSM00028552",2004-06-22,184
"19166","RSM00028552",2004-06-23,180
"19167","RSM00028552",2004-06-24,206
"19168","RSM00028552",2004-06-25,185
"19169","RSM00028552",2004-06-26,199
"19170","RSM00028552",2004-06-27,173
"19171","RSM00028552",2004-06-28,209
"19172","RSM00028552",2004-06-29,210
"19173","RSM00028552",2004-06-30,231
"19174","RSM00028552",2004-07-01,239
"19175","RSM00028552",2004-07-02,207
"19176","RSM00028552",2004-07-03,158
"19177","RSM00028552",2004-07-04,156
"19178","RSM00028552",2004-07-05,191
"19179","RSM00028552",2004-07-06,219
"19180","RSM00028552",2004-07-07,217
"19181","RSM00028552",2004-07-08,211
"19182","RSM00028552",2004-07-09,178
"19183","RSM00028552",2004-07-10,180
"19184","RSM00028552",2004-07-11,175
"19185","RSM00028552",2004-07-12,206
"19186","RSM00028552",2004-07-13,219
"19187","RSM00028552",2004-07-14,229
"19188","RSM00028552",2004-07-15,211
"19189","RSM00028552",2004-07-16,232
"19190","RSM00028552",2004-07-17,251
"19191","RSM00028552",2004-07-18,270
"19192","RSM00028552",2004-07-19,260
"19193","RSM00028552",2004-07-20,234
"19194","RSM00028552",2004-07-21,232
"19195","RSM00028552",2004-07-22,241
"19196","RSM00028552",2004-07-23,235
"19197","RSM00028552",2004-07-24,237
"19198","RSM00028552",2004-07-25,244
"19199","RSM00028552",2004-07-26,204
"19200","RSM00028552",2004-07-27,208
"19201","RSM00028552",2004-07-28,202
"19202","RSM00028552",2004-07-29,180
"19203","RSM00028552",2004-07-30,177
"19204","RSM00028552",2004-07-31,199
"19205","RSM00028552",2004-08-01,192
"19206","RSM00028552",2004-08-02,187
"19207","RSM00028552",2004-08-03,158
"19208","RSM00028552",2004-08-04,158
"19209","RSM00028552",2004-08-05,171
"19210","RSM00028552",2004-08-06,176
"19211","RSM00028552",2004-08-07,186
"19212","RSM00028552",2004-08-08,187
"19213","RSM00028552",2004-08-09,192
"19214","RSM00028552",2004-08-10,175
"19215","RSM00028552",2004-08-11,144
"19216","RSM00028552",2004-08-12,154
"19217","RSM00028552",2004-08-13,112
"19218","RSM00028552",2004-08-14,153
"19219","RSM00028552",2004-08-15,151
"19220","RSM00028552",2004-08-16,193
"19221","RSM00028552",2004-08-17,159
"19222","RSM00028552",2004-08-18,160
"19223","RSM00028552",2004-08-19,177
"19224","RSM00028552",2004-08-20,170
"19225","RSM00028552",2004-08-21,127
"19226","RSM00028552",2004-08-22,135
"19227","RSM00028552",2004-08-23,214
"19228","RSM00028552",2004-08-24,227
"19229","RSM00028552",2004-08-25,241
"19230","RSM00028552",2004-08-26,235
"19231","RSM00028552",2004-08-27,179
"19232","RSM00028552",2004-08-28,137
"19233","RSM00028552",2004-08-29,128
"19234","RSM00028552",2004-08-30,103
"19235","RSM00028552",2004-08-31,128
"19236","RSM00028552",2004-09-01,160
"19237","RSM00028552",2004-09-02,146
"19238","RSM00028552",2004-09-03,160
"19239","RSM00028552",2004-09-04,96
"19240","RSM00028552",2004-09-05,59
"19241","RSM00028552",2004-09-06,64
"19242","RSM00028552",2004-09-07,77
"19243","RSM00028552",2004-09-08,111
"19244","RSM00028552",2004-09-09,114
"19245","RSM00028552",2004-09-10,107
"19246","RSM00028552",2004-09-11,95
"19247","RSM00028552",2004-09-12,100
"19248","RSM00028552",2004-09-13,85
"19249","RSM00028552",2004-09-14,110
"19250","RSM00028552",2004-09-15,149
"19251","RSM00028552",2004-09-16,156
"19252","RSM00028552",2004-09-17,165
"19253","RSM00028552",2004-09-18,177
"19254","RSM00028552",2004-09-19,91
"19255","RSM00028552",2004-09-20,81
"19256","RSM00028552",2004-09-21,82
"19257","RSM00028552",2004-09-22,86
"19258","RSM00028552",2004-09-23,91
"19259","RSM00028552",2004-09-24,125
"19260","RSM00028552",2004-09-25,126
"19261","RSM00028552",2004-09-26,117
"19262","RSM00028552",2004-09-27,79
"19263","RSM00028552",2004-09-28,96
"19264","RSM00028552",2004-09-29,126
"19265","RSM00028552",2004-09-30,162
"19266","RSM00028552",2004-10-01,132
"19267","RSM00028552",2004-10-02,105
"19268","RSM00028552",2004-10-03,59
"19269","RSM00028552",2004-10-04,57
"19270","RSM00028552",2004-10-05,43
"19271","RSM00028552",2004-10-06,-6
"19272","RSM00028552",2004-10-07,21
"19273","RSM00028552",2004-10-08,81
"19274","RSM00028552",2004-10-09,102
"19275","RSM00028552",2004-10-10,99
"19276","RSM00028552",2004-10-11,120
"19277","RSM00028552",2004-10-12,58
"19278","RSM00028552",2004-10-13,-2
"19279","RSM00028552",2004-10-14,-19
"19280","RSM00028552",2004-10-15,4
"19281","RSM00028552",2004-10-16,17
"19282","RSM00028552",2004-10-17,-7
"19283","RSM00028552",2004-10-18,3
"19284","RSM00028552",2004-10-19,43
"19285","RSM00028552",2004-10-20,25
"19286","RSM00028552",2004-10-21,-1
"19287","RSM00028552",2004-10-22,-35
"19288","RSM00028552",2004-10-23,-8
"19289","RSM00028552",2004-10-24,26
"19290","RSM00028552",2004-10-25,38
"19291","RSM00028552",2004-10-26,11
"19292","RSM00028552",2004-10-27,-22
"19293","RSM00028552",2004-10-28,0
"19294","RSM00028552",2004-10-29,55
"19295","RSM00028552",2004-10-30,19
"19296","RSM00028552",2004-10-31,-19
"19297","RSM00028552",2004-11-01,-47
"19298","RSM00028552",2004-11-02,-27
"19299","RSM00028552",2004-11-03,-7
"19300","RSM00028552",2004-11-04,-5
"19301","RSM00028552",2004-11-05,-13
"19302","RSM00028552",2004-11-06,-50
"19303","RSM00028552",2004-11-07,-85
"19304","RSM00028552",2004-11-08,7
"19305","RSM00028552",2004-11-09,24
"19306","RSM00028552",2004-11-10,20
"19307","RSM00028552",2004-11-11,24
"19308","RSM00028552",2004-11-12,18
"19309","RSM00028552",2004-11-13,20
"19310","RSM00028552",2004-11-14,30
"19311","RSM00028552",2004-11-15,28
"19312","RSM00028552",2004-11-16,1
"19313","RSM00028552",2004-11-17,28
"19314","RSM00028552",2004-11-18,44
"19315","RSM00028552",2004-11-19,-22
"19316","RSM00028552",2004-11-20,16
"19317","RSM00028552",2004-11-21,18
"19318","RSM00028552",2004-11-22,10
"19319","RSM00028552",2004-11-23,-7
"19320","RSM00028552",2004-11-24,-8
"19321","RSM00028552",2004-11-25,-45
"19322","RSM00028552",2004-11-26,-37
"19323","RSM00028552",2004-11-27,-117
"19324","RSM00028552",2004-11-28,-91
"19325","RSM00028552",2004-11-29,-130
"19326","RSM00028552",2004-11-30,-152
"19327","RSM00028552",2004-12-01,-194
"19328","RSM00028552",2004-12-02,-216
